date,datatype,station,attributes,value
2023-01-06T00:00:00,RHMX,GHCND:USW00023254,",,W,",97
2023-01-06T00:00:00,TAVG,GHCND:USW00023254,"H,,S,",104
2023-01-06T00:00:00,TMAX,GHCND:USW00023254,",,W,2400",144
2023-01-06T00:00:00,TMIN,GHCND:USW00023254,",,W,2400",89
2023-01-06T00:00:00,WDF2,GHCND:USW00023254,",,W,",350
2023-01-06T00:00:00,WDF5,GHCND:USW00023254,",,W,",350
2023-01-06T00:00:00,WSF2,GHCND:USW00023254,",,W,",40
2023-01-06T00:00:00,WSF5,GHCND:USW00023254,",,W,",49
2023-01-06T00:00:00,PRCP,GHCND:USW00023272,",,W,2400",0
2023-01-06T00:00:00,TMAX,GHCND:USW00023272,",,W,2400",150
2023-01-06T00:00:00,TMIN,GHCND:USW00023272,",,W,2400",100
2023-01-06T00:00:00,ADPT,GHCND:USW00093227,",,W,",83
2023-01-06T00:00:00,ASLP,GHCND:USW00093227,",,W,",10217
2023-01-06T00:00:00,ASTP,GHCND:USW00093227,",,W,",10203
2023-01-06T00:00:00,AWBT,GHCND:USW00093227,",,W,",100
2023-01-06T00:00:00,AWND,GHCND:USW00093227,",,W,",41
2023-01-06T00:00:00,PRCP,GHCND:USW00093227,",,W,2400",8
2023-01-06T00:00:00,RHAV,GHCND:USW00093227,",,W,",77
2023-01-06T00:00:00,RHMN,GHCND:USW00093227,",,W,",72
2023-01-06T00:00:00,RHMX,GHCND:USW00093227,",,W,",86
2023-01-06T00:00:00,TMAX,GHCND:USW00093227,",,W,2400",139
2023-01-06T00:00:00,TMIN,GHCND:USW00093227,",,W,2400",94
2023-01-06T00:00:00,WDF2,GHCND:USW00093227,",,W,",100
2023-01-06T00:00:00,WDF5,GHCND:USW00093227,",,W,",100
2023-01-06T00:00:00,WSF2,GHCND:USW00093227,",,W,",67
2023-01-06T00:00:00,WSF5,GHCND:USW00093227,",,W,",85
2023-01-06T00:00:00,WT01,GHCND:USW00093227,",,W,",1
2023-01-06T00:00:00,WT08,GHCND:USW00093227,",,W,",1
2023-01-06T00:00:00,ADPT,GHCND:USW00093228,",,W,",78
2023-01-06T00:00:00,ASLP,GHCND:USW00093228,",,W,",10234
2023-01-06T00:00:00,ASTP,GHCND:USW00093228,",,W,",10207
2023-01-06T00:00:00,AWBT,GHCND:USW00093228,",,W,",100
2023-01-06T00:00:00,AWND,GHCND:USW00093228,",,W,",34
2023-01-06T00:00:00,PRCP,GHCND:USW00093228,",,W,2400",0
2023-01-06T00:00:00,RHAV,GHCND:USW00093228,",,W,",72
2023-01-06T00:00:00,RHMN,GHCND:USW00093228,",,W,",58
2023-01-06T00:00:00,RHMX,GHCND:USW00093228,",,W,",89
2023-01-06T00:00:00,TAVG,GHCND:USW00093228,"H,,S,",121
2023-01-06T00:00:00,TMAX,GHCND:USW00093228,",,W,2400",161
2023-01-06T00:00:00,TMIN,GHCND:USW00093228,",,W,2400",94
2023-01-06T00:00:00,WDF2,GHCND:USW00093228,",,W,",160
2023-01-06T00:00:00,WDF5,GHCND:USW00093228,",,W,",160
2023-01-06T00:00:00,WSF2,GHCND:USW00093228,",,W,",67
2023-01-06T00:00:00,WSF5,GHCND:USW00093228,",,W,",98
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0001,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0003,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0003,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0004,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0004,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0012,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0012,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0024,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0025,"T,,N,0744",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0030,"T,,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0034,",,N,0800",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0034,",,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0039,",,N,0800",3
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0050,",,N,0800",64
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0052,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0052,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAAL0060,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAAL0060,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0001,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0001,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0004,",,N,0800",3
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0006,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0010,",,N,0800",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0010,",,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0018,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0025,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0025,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0028,",,N,0800",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0028,",,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0031,",,N,0638",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0031,",,N,0638",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0037,",,N,0530",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0037,",,N,0530",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0040,",,N,0630",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0040,",,N,0630",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0045,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0045,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0046,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0050,",,N,0710",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0050,",,N,0710",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0052,",,N,0900",0
2023-01-07T00:00:00,SNOW,GHCND:US1CACC0052,",,N,0900",0
2023-01-07T00:00:00,PRCP,GHCND:US1CACC0053,",,N,0800",3
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0002,",,N,0700",41
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0004,",,N,0900",546
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0005,",,N,0800",30
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0013,",,N,0700",8
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0016,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0024,",,N,0800",0
2023-01-07T00:00:00,SNOW,GHCND:US1CAMR0024,",,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0025,",,N,0800",38
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0026,",,N,0700",25
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0030,",,N,2200",99
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0031,",,N,0800",48
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0040,",,N,0700",46
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0049,",,N,0700",33
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0053,",,N,0800",8
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0054,",,N,0700",18
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0055,",,N,0700",15
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0058,",,N,0700",28
2023-01-07T00:00:00,PRCP,GHCND:US1CAMR0060,",,N,0830",178
2023-01-07T00:00:00,PRCP,GHCND:US1CASF0004,",,N,0000",86
2023-01-07T00:00:00,PRCP,GHCND:US1CASF0017,"T,,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASF0020,"T,,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASF0021,",,N,0700",58
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0001,",,N,0900",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0001,",,N,0900",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0005,",,N,0000",33
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0006,"T,,N,0800",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0007,",,N,0900",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0007,",,N,0900",0
2023-01-07T00:00:00,SNWD,GHCND:US1CASM0007,",,N,0900",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0022,",,N,1200",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0022,",,N,1200",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0025,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0033,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0033,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0038,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0038,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0039,",,N,0800",213
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0044,",,N,0700",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0044,",,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0045,",,N,0800",5
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0046,",,N,0700",3
2023-01-07T00:00:00,PRCP,GHCND:US1CASM0047,",,N,0900",0
2023-01-07T00:00:00,SNOW,GHCND:US1CASM0047,",,N,0900",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASO0003,",,N,0700",5
2023-01-07T00:00:00,PRCP,GHCND:US1CASO0006,"T,,N,0700",0
2023-01-07T00:00:00,PRCP,GHCND:US1CASO0010,",,N,0700",3
2023-01-07T00:00:00,TMAX,GHCND:USC00040693,",,7,0800",150
2023-01-07T00:00:00,TMIN,GHCND:USC00040693,",,7,0800",100
2023-01-07T00:00:00,PRCP,GHCND:USC00043244,",,7,1600",0
2023-01-07T00:00:00,TMAX,GHCND:USC00043244,",,7,1600",139
2023-01-07T00:00:00,TMIN,GHCND:USC00043244,",,7,1600",94
2023-01-07T00:00:00,TOBS,GHCND:USC00043244,",,7,1600",128
2023-01-07T00:00:00,PRCP,GHCND:USC00043714,",,7,1600",3
2023-01-07T00:00:00,TMAX,GHCND:USC00043714,",,7,1600",156
2023-01-07T00:00:00,TMIN,GHCND:USC00043714,",,7,1600",117
2023-01-07T00:00:00,TOBS,GHCND:USC00043714,",,7,1600",133
2023-01-07T00:00:00,PRCP,GHCND:USC00044500,",,7,1600",94
2023-01-07T00:00:00,TMAX,GHCND:USC00044500,",,7,1600",128
2023-01-07T00:00:00,TMIN,GHCND:USC00044500,",,7,1600",94
2023-01-07T00:00:00,TOBS,GHCND:USC00044500,",,7,1600",106
2023-01-07T00:00:00,PRCP,GHCND:USC00045915,",,7,0800",554
2023-01-07T00:00:00,SNOW,GHCND:USC00045915,",,7,",0
2023-01-07T00:00:00,SNWD,GHCND:USC00045915,",,7,",0
2023-01-07T00:00:00,TMAX,GHCND:USC00045915,",,7,0800",117
2023-01-07T00:00:00,TMIN,GHCND:USC00045915,",,7,0800",50
2023-01-07T00:00:00,TOBS,GHCND:USC00045915,",,7,0800",106
2023-01-07T00:00:00,PRCP,GHCND:USC00046336,",,7,2400",30
2023-01-07T00:00:00,TMAX,GHCND:USC00046336,",,7,2400",156
2023-01-07T00:00:00,TMIN,GHCND:USC00046336,",,7,2400",111
2023-01-07T00:00:00,TOBS,GHCND:USC00046336,",,7,2400",122
2023-01-07T00:00:00,PRCP,GHCND:USC00047339,",,7,2400",69
2023-01-07T00:00:00,TMAX,GHCND:USC00047339,",,7,2400",167
2023-01-07T00:00:00,TMIN,GHCND:USC00047339,",,7,2400",94
2023-01-07T00:00:00,TOBS,GHCND:USC00047339,",,7,2400",117
2023-01-07T00:00:00,PRCP,GHCND:USC00047880,",,7,2400",239
2023-01-07T00:00:00,TMAX,GHCND:USC00047880,",,7,2400",133
2023-01-07T00:00:00,TMIN,GHCND:USC00047880,",,7,2400",100
2023-01-07T00:00:00,TOBS,GHCND:USC00047880,",,7,2400",111
2023-01-07T00:00:00,PRCP,GHCND:USC00049185,",,7,0600",30
2023-01-07T00:00:00,PRCP,GHCND:USC00049219,",,7,1600",5
2023-01-07T00:00:00,TMAX,GHCND:USC00049219,",,7,1600",139
2023-01-07T00:00:00,TMIN,GHCND:USC00049219,",,7,1600",100
2023-01-07T00:00:00,TOBS,GHCND:USC00049219,",,7,1600",133
2023-01-07T00:00:00,TAVG,GHCND:USR0000CBAR,",,U,",97
2023-01-07T00:00:00,TMAX,GHCND:USR0000CBAR,"H,,U,",111
2023-01-07T00:00:00,TMIN,GHCND:USR0000CBAR,"H,,U,",83
2023-01-07T00:00:00,TAVG,GHCND:USR0000CBIR,",,U,",94
2023-01-07T00:00:00,TMAX,GHCND:USR0000CBIR,"H,,U,",106
2023-01-07T00:00:00,TMIN,GHCND:USR0000CBIR,"H,,U,",78
2023-01-07T00:00:00,TAVG,GHCND:USR0000CBKD,",,U,",106
2023-01-07T00:00:00,TMAX,GHCND:USR0000CBKD,"H,,U,",128
2023-01-07T00:00:00,TMIN,GHCND:USR0000CBKD,"H,,U,",72
2023-01-07T00:00:00,TAVG,GHCND:USR0000CBRI,",,U,",106
2023-01-07T00:00:00,TMAX,GHCND:USR0000CBRI,"H,,U,",122
2023-01-07T00:00:00,TMIN,GHCND:USR0000CBRI,"H,,U,",72
2023-01-07T00:00:00,TAVG,GHCND:USR0000COKN,",,U,",102
2023-01-07T00:00:00,TMAX,GHCND:USR0000COKN,"H,,U,",117
2023-01-07T00:00:00,TMIN,GHCND:USR0000COKN,"H,,U,",72
2023-01-07T00:00:00,TAVG,GHCND:USR0000COKS,",,U,",109
2023-01-07T00:00:00,TMAX,GHCND:USR0000COKS,"H,,U,",128
2023-01-07T00:00:00,TMIN,GHCND:USR0000COKS,"H,,U,",78
2023-01-07T00:00:00,TAVG,GHCND:USR0000CPUL,",,U,",120
2023-01-07T00:00:00,TMAX,GHCND:USR0000CPUL,"H,,U,",150
2023-01-07T00:00:00,TMIN,GHCND:USR0000CPUL,"H,,U,",89
2023-01-07T00:00:00,TAVG,GHCND:USR0000CSVA,",,U,",113
2023-01-07T00:00:00,TMAX,GHCND:USR0000CSVA,"H,,U,",128
2023-01-07T00:00:00,TMIN,GHCND:USR0000CSVA,"H,,U,",83
2023-01-07T00:00:00,TAVG,GHCND:USR0000CTRA,",,U,",97
2023-01-07T00:00:00,TMAX,GHCND:USR0000CTRA,"H,,U,",111
2023-01-07T00:00:00,TMIN,GHCND:USR0000CTRA,"H,,U,",67
2023-01-07T00:00:00,TAVG,GHCND:USR0000CWOO,",,U,",84
2023-01-07T00:00:00,TMAX,GHCND:USR0000CWOO,"H,,U,",100
2023-01-07T00:00:00,TMIN,GHCND:USR0000CWOO,"H,,U,",72
2023-01-07T00:00:00,AWND,GHCND:USW00023230,",,W,",78
2023-01-07T00:00:00,PRCP,GHCND:USW00023230,",,W,2400",30
2023-01-07T00:00:00,TMAX,GHCND:USW00023230,",,W,2400",150
2023-01-07T00:00:00,TMIN,GHCND:USW00023230,",,W,2400",106
2023-01-07T00:00:00,WDF2,GHCND:USW00023230,",,W,",150
2023-01-07T00:00:00,WDF5,GHCND:USW00023230,",,W,",140
2023-01-07T00:00:00,WSF2,GHCND:USW00023230,",,W,",165
2023-01-07T00:00:00,WSF5,GHCND:USW00023230,",,W,",264
2023-01-07T00:00:00,WT01,GHCND:USW00023230,",,W,",1
2023-01-07T00:00:00,ADPT,GHCND:USW00023234,",,W,",67
2023-01-07T00:00:00,ASLP,GHCND:USW00023234,",,W,",10142
2023-01-07T00:00:00,ASTP,GHCND:USW00023234,",,W,",10132
2023-01-07T00:00:00,AWBT,GHCND:USW00023234,",,W,",100
2023-01-07T00:00:00,AWND,GHCND:USW00023234,",,W,",81
2023-01-07T00:00:00,PRCP,GHCND:USW00023234,",,W,2400",48
2023-01-07T00:00:00,RHAV,GHCND:USW00023234,",,W,",65
2023-01-07T00:00:00,RHMN,GHCND:USW00023234,",,W,",41
2023-01-07T00:00:00,RHMX,GHCND:USW00023234,",,W,",84
2023-01-07T00:00:00,TAVG,GHCND:USW00023234,"H,,S,",142
2023-01-07T00:00:00,TMAX,GHCND:USW00023234,",,W,2400",167
2023-01-07T00:00:00,TMIN,GHCND:USW00023234,",,W,2400",111
2023-01-07T00:00:00,WDF2,GHCND:USW00023234,",,W,",140
2023-01-07T00:00:00,WDF5,GHCND:USW00023234,",,W,",190
2023-01-07T00:00:00,WSF2,GHCND:USW00023234,",,W,",157
2023-01-07T00:00:00,WSF5,GHCND:USW00023234,",,W,",233
2023-01-07T00:00:00,WT08,GHCND:USW00023234,",,W,",1
2023-01-07T00:00:00,ADPT,GHCND:USW00023254,",,W,",67
2023-01-07T00:00:00,ASLP,GHCND:USW00023254,",,W,",10132
2023-01-07T00:00:00,ASTP,GHCND:USW00023254,",,W,",10122
2023-01-07T00:00:00,AWBT,GHCND:USW00023254,",,W,",94
2023-01-07T00:00:00,AWND,GHCND:USW00023254,",,W,",34
2023-01-07T00:00:00,PRCP,GHCND:USW00023254,",,W,2400",23
2023-01-07T00:00:00,RHAV,GHCND:USW00023254,",,W,",69
2023-01-07T00:00:00,RHMN,GHCND:USW00023254,",,W,",41
2023-01-07T00:00:00,RHMX,GHCND:USW00023254,",,W,",96
2023-01-07T00:00:00,TAVG,GHCND:USW00023254,"H,,S,",117
2023-01-07T00:00:00,TMAX,GHCND:USW00023254,",,W,2400",161
2023-01-07T00:00:00,TMIN,GHCND:USW00023254,",,W,2400",89
2023-01-07T00:00:00,WDF2,GHCND:USW00023254,",,W,",170
2023-01-07T00:00:00,WDF5,GHCND:USW00023254,",,W,",170
2023-01-07T00:00:00,WSF2,GHCND:USW00023254,",,W,",125
2023-01-07T00:00:00,WSF5,GHCND:USW00023254,",,W,",174
2023-01-07T00:00:00,PRCP,GHCND:USW00023272,",,W,2400",51
2023-01-07T00:00:00,TMAX,GHCND:USW00023272,",,W,2400",150
2023-01-07T00:00:00,TMIN,GHCND:USW00023272,",,W,2400",106
2023-01-07T00:00:00,ADPT,GHCND:USW00093227,",,W,",61
2023-01-07T00:00:00,ASLP,GHCND:USW00093227,",,W,",10135
2023-01-07T00:00:00,ASTP,GHCND:USW00093227,",,W,",10119
2023-01-07T00:00:00,AWBT,GHCND:USW00093227,",,W,",94
2023-01-07T00:00:00,AWND,GHCND:USW00093227,",,W,",55
2023-01-07T00:00:00,PRCP,GHCND:USW00093227,",,W,2400",69
2023-01-07T00:00:00,RHAV,GHCND:USW00093227,",,W,",65
2023-01-07T00:00:00,RHMN,GHCND:USW00093227,",,W,",44
2023-01-07T00:00:00,RHMX,GHCND:USW00093227,",,W,",81
2023-01-07T00:00:00,TMAX,GHCND:USW00093227,",,W,2400",161
2023-01-07T00:00:00,TMIN,GHCND:USW00093227,",,W,2400",106
2023-01-07T00:00:00,WDF2,GHCND:USW00093227,",,W,",120
2023-01-07T00:00:00,WDF5,GHCND:USW00093227,",,W,",110
2023-01-07T00:00:00,WSF2,GHCND:USW00093227,",,W,",134
2023-01-07T00:00:00,WSF5,GHCND:USW00093227,",,W,",165
2023-01-07T00:00:00,WT03,GHCND:USW00093227,",,W,",1
2023-01-07T00:00:00,ADPT,GHCND:USW00093228,",,W,",56
2023-01-07T00:00:00,ASLP,GHCND:USW00093228,",,W,",10156
2023-01-07T00:00:00,ASTP,GHCND:USW00093228,",,W,",10129
2023-01-07T00:00:00,AWBT,GHCND:USW00093228,",,W,",94
2023-01-07T00:00:00,AWND,GHCND:USW00093228,",,W,",71
2023-01-07T00:00:00,PRCP,GHCND:USW00093228,",,W,2400",23
2023-01-07T00:00:00,RHAV,GHCND:USW00093228,",,W,",61
2023-01-07T00:00:00,RHMN,GHCND:USW00093228,",,W,",46
2023-01-07T00:00:00,RHMX,GHCND:USW00093228,",,W,",77
2023-01-07T00:00:00,TAVG,GHCND:USW00093228,"H,,S,",133
2023-01-07T00:00:00,TMAX,GHCND:USW00093228,",,W,2400",161
2023-01-07T00:00:00,TMIN,GHCND:USW00093228,",,W,2400",111
2023-01-07T00:00:00,WDF2,GHCND:USW00093228,",,W,",150
2023-01-07T00:00:00,WDF5,GHCND:USW00093228,",,W,",160
2023-01-07T00:00:00,WSF2,GHCND:USW00093228,",,W,",165
2023-01-07T00:00:00,WSF5,GHCND:USW00093228,",,W,",219
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0003,",,N,0700",56
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0004,",,N,0700",43
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0006,",,N,0700",94
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0012,",,N,0700",15
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0024,",,N,0700",56
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0025,",,N,0748",124
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0030,",,N,0700",117
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0034,",,N,0800",130
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0039,",,N,0800",104
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0050,",,N,0800",84
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0052,",,N,0720",41
2023-01-08T00:00:00,PRCP,GHCND:US1CAAL0060,",,N,0700",132
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0001,",,N,0700",142
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0004,",,N,0800",224
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0006,",,N,0700",142
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0010,",,N,0815",124
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0018,",,N,0700",183
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0025,",,N,0700",107
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0028,",,N,0800",198
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0031,",,N,0605",168
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0037,",,N,0530",140
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0040,",,N,0630",224
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0045,",,N,0700",201
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0046,",,N,0700",76
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0050,",,N,0710",86
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0052,",,N,0900",142
2023-01-08T00:00:00,PRCP,GHCND:US1CACC0053,",,N,0800",221
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0002,",,N,0700",505
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0005,",,N,0800",505
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0013,",,N,0700",216
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0016,",,N,0700",137
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0024,",,N,0800",610
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0025,",,N,0800",665
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0026,",,N,0700",401
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0030,",,N,2200",163
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0031,",,N,0800",638
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0032,",,N,0700",368
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0040,",,N,0700",589
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0045,",,N,0800",422
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0049,",,N,0700",511
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0053,",,N,0800",198
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0054,",,N,0700",224
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0055,",,N,0700",284
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0058,",,N,0700",574
2023-01-08T00:00:00,PRCP,GHCND:US1CAMR0060,",,N,0830",292
2023-01-08T00:00:00,PRCP,GHCND:US1CASF0004,",,N,0000",112
2023-01-08T00:00:00,PRCP,GHCND:US1CASF0014,",,N,0800",211
2023-01-08T00:00:00,PRCP,GHCND:US1CASF0017,",,N,0700",117
2023-01-08T00:00:00,PRCP,GHCND:US1CASF0020,",,N,0800",221
2023-01-08T00:00:00,PRCP,GHCND:US1CASF0021,",,N,0700",127
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0001,",,N,0800",211
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0005,",,N,0000",74
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0006,",,N,0800",109
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0007,",,N,0900",165
2023-01-08T00:00:00,SNOW,GHCND:US1CASM0007,",,N,0900",0
2023-01-08T00:00:00,SNWD,GHCND:US1CASM0007,",,N,0900",0
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0009,",,N,0700",183
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0013,",,N,0700",378
2023-01-08T00:00:00,DAPR,GHCND:US1CASM0019,",,N,0800",14
2023-01-08T00:00:00,MDPR,GHCND:US1CASM0019,",,N,0800",2921
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0022,",,N,1200",135
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0025,",,N,0700",119
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0033,",,N,0700",157
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0038,",,N,0700",188
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0039,",,N,0800",231
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0044,",,N,0700",203
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0045,",,N,0800",86
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0046,",,N,0700",114
2023-01-08T00:00:00,PRCP,GHCND:US1CASM0047,",,N,0745",175
2023-01-08T00:00:00,PRCP,GHCND:US1CASO0003,",,N,0700",53
2023-01-08T00:00:00,PRCP,GHCND:US1CASO0006,",,N,1000",94
2023-01-08T00:00:00,PRCP,GHCND:US1CASO0010,",,N,0700",130
2023-01-08T00:00:00,TMAX,GHCND:USC00040693,",,7,0800",167
2023-01-08T00:00:00,TMIN,GHCND:USC00040693,",,7,0800",111
2023-01-08T00:00:00,PRCP,GHCND:USC00043244,",,7,1600",30
2023-01-08T00:00:00,TMAX,GHCND:USC00043244,",,7,1600",156
2023-01-08T00:00:00,TMIN,GHCND:USC00043244,",,7,1600",83
2023-01-08T00:00:00,TOBS,GHCND:USC00043244,",,7,1600",139
2023-01-08T00:00:00,PRCP,GHCND:USC00043714,",,7,1600",155
2023-01-08T00:00:00,TMAX,GHCND:USC00043714,",,7,1600",156
2023-01-08T00:00:00,TMIN,GHCND:USC00043714,",,7,1600",100
2023-01-08T00:00:00,TOBS,GHCND:USC00043714,",,7,1600",133
2023-01-08T00:00:00,PRCP,GHCND:USC00044500,",,7,1600",241
