mindate    ,maxdate    ,name                                                                                                       ,datacoverage ,id
1982-01-01 ,2024-04-01 ,Monthly mean maximum soil temperature (degrees F)                                                          ,      1      ,MX04
1982-01-01 ,2024-04-01 ,Monthly mean maximum soil temperature (degrees F)                                                          ,      1      ,MX05
1982-01-01 ,2024-04-01 ,Monthly mean maximum soil temperature (degrees F)                                                          ,      1      ,MX06
1982-06-01 ,2024-04-01 ,Monthly mean maximum soil temperature (degrees F)                                                          ,      0.9997 ,MX07
1982-06-01 ,2024-01-01 ,Monthly mean maximum soil temperature (degrees F)                                                          ,      1      ,MX08
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.9819 ,MX1190
1984-01-01 ,1985-06-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.946  ,MX1191
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      1      ,MX1290
1984-01-01 ,1988-12-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.833  ,MX1291
2011-01-01 ,2012-09-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      1      ,MX1299
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      1      ,MX1390
1984-01-01 ,1989-07-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.8509 ,MX1391
2011-01-01 ,2011-01-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.9819 ,MX1399
2009-03-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.998  ,MX1490
2011-01-01 ,2011-02-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      1      ,MX1499
2011-08-01 ,2012-06-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.9994 ,MX1599
2011-08-01 ,2012-06-01 ,Monthly mean maximum soil temperature(cover: grass                                                         ,      0.9994 ,MX1799
1990-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.9326 ,MX2190
1984-01-01 ,1989-07-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.8509 ,MX2192
1989-08-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.9338 ,MX2290
1984-01-01 ,1988-12-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.7997 ,MX2292
1990-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.9326 ,MX2390
1984-01-01 ,1989-07-01 ,Monthly mean maximum soil temperature(cover: fallow                                                        ,      0.6717 ,MX2392
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3190
1984-01-01 ,1989-02-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3192
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3199
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3290
1984-01-01 ,1988-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      0.9996 ,MX3292
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3299
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3390
1984-01-01 ,1989-02-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3392
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3399
2004-08-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      0.9989 ,MX3490
2011-01-01 ,2011-09-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3499
2004-08-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3590
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3599
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: bare ground                                                   ,      1      ,MX3699
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      0.9998 ,MX5190
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5199
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5290
1984-01-01 ,1988-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      0.9996 ,MX5291
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5299
1984-01-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5390
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5399
2002-03-01 ,2010-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      0.998  ,MX5490
2011-01-01 ,2011-12-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5499
2002-03-01 ,2009-02-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      0.998  ,MX5590
2011-01-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5599
2012-09-01 ,2015-11-01 ,Monthly mean maximum soil temperature(cover: sod                                                           ,      1      ,MX5699
1984-01-01 ,1996-11-01 ,Monthly mean maximum soil temperature(cover: straw mulch                                                   ,      0.9812 ,MX6190
1989-03-01 ,1990-10-01 ,Monthly mean maximum soil temperature(cover: grass muck                                                    ,      0.998  ,MX7290
1984-01-01 ,1988-12-01 ,Monthly mean maximum soil temperature(cover: grass muck                                                    ,      0.9996 ,MX7293
1990-01-01 ,1990-10-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8190
1984-01-01 ,1989-02-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8193
1990-01-01 ,1990-10-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8290
1984-01-01 ,1989-02-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8293
1990-01-01 ,1990-10-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8390
1984-01-01 ,1989-02-01 ,Monthly mean maximum soil temperature(cover: bare muck                                                     ,      1      ,MX8393
1921-12-09 ,2024-04-30 ,Daily maximum temperature of water in an evaporation pan                                                   ,      1      ,MXPN
1857-01-01 ,2016-03-01 ,Maximum snow depth                                                                                         ,      1      ,MXSD
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 0.5 deg)                                                     ,      0.95   ,N0C
2011-03-08 ,2024-06-11 ,Power Removed Control (0.5 Deg)                                                                            ,      0.95   ,N0F
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 0.5 deg)                                                        ,      0.95   ,N0H
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 0.5 deg)                                                       ,      0.95   ,N0K
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 0.5 deg)                                                   ,      0.95   ,N0Q
1994-05-20 ,2024-06-11 ,Base Reflectivity (approx. elev. angle: 0.5 deg)                                                           ,      0.95   ,N0R
1994-05-20 ,2024-06-11 ,Storm Relative Velocity (approx. elev. angle: 0.5 deg)                                                     ,      0.95   ,N0S
1994-05-20 ,2024-06-11 ,Base Velocity (approx. elev. angle: 0.5 deg)                                                               ,      0.95   ,N0V
1994-05-20 ,2024-06-11 ,Base Velocity                                                                                              ,      0.95   ,N0W
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 0.5 deg)                                                   ,      0.95   ,N0X
1994-05-20 ,2024-06-11 ,Long Range Base Reflectivity (460 km.                                                                      ,      0.95   ,N0Z
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 1.5 deg)                                                     ,      0.95   ,N1C
2011-03-08 ,2024-06-11 ,Power Removed Control (1.3                                                                                 ,      0.95   ,N1F
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 1.5 deg)                                                        ,      0.95   ,N1H
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 1.5 deg)                                                       ,      0.95   ,N1K
1994-06-17 ,2024-06-11 ,One Hour Precipitation Total                                                                               ,      0.95   ,N1P
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 1.5 deg)                                                   ,      0.95   ,N1Q
1994-05-20 ,2024-06-11 ,Base Reflectivity (approx. elev. angle: 1.5 deg)                                                           ,      0.95   ,N1R
1994-05-20 ,2024-06-11 ,Storm Relative Velocity (approx. elev. angle: 1.5 deg)                                                     ,      0.95   ,N1S
1994-05-20 ,2024-06-11 ,Base Velocity (approx. elev. angle: 1.5 deg)                                                               ,      0.95   ,N1V
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 1.5 deg)                                                   ,      0.95   ,N1X
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 2.4 deg)                                                     ,      0.95   ,N2C
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 2.4 deg)                                                        ,      0.95   ,N2H
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 2.4 deg)                                                       ,      0.95   ,N2K
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 2.4 deg)                                                   ,      0.95   ,N2Q
1994-05-20 ,2024-06-11 ,Base Reflectivity (approx. elev. angle: 2.4 deg)                                                           ,      0.95   ,N2R
1994-05-20 ,2024-06-11 ,Storm Relative Velocity (approx. elev. angle: 2.4 deg)                                                     ,      0.95   ,N2S
1994-05-20 ,2024-06-11 ,Base Velocity (approx. elev. angle: 2.4 deg)                                                               ,      0.95   ,N2V
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 2.4 deg)                                                   ,      0.95   ,N2X
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 3.4 deg)                                                     ,      0.95   ,N3C
2011-03-08 ,2024-06-11 ,Power Removed Control (2.4                                                                                 ,      0.95   ,N3F
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 3.4 deg)                                                        ,      0.95   ,N3H
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 3.4 deg)                                                       ,      0.95   ,N3K
1994-06-17 ,2024-06-11 ,Three Hour Precipitation Total                                                                             ,      0.95   ,N3P
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 3.4 deg)                                                   ,      0.95   ,N3Q
1994-05-20 ,2024-06-11 ,Base Reflectivity (approx. elev. angle: 3.4 deg)                                                           ,      0.95   ,N3R
1994-05-20 ,2024-06-11 ,Storm Relative Velocity (approx. elev. angle: 3.4 deg)                                                     ,      0.95   ,N3S
1994-05-20 ,2024-06-11 ,Base Velocity (approx. elev. angle: 3.4 deg)                                                               ,      0.95   ,N3V
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 3.4 deg)                                                   ,      0.95   ,N3X
2011-03-08 ,2024-06-11 ,Power Removed Control (3.1                                                                                 ,      0.95   ,N4F
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 0.8 deg)                                                     ,      0.95   ,NAC
2011-03-08 ,2024-06-11 ,Power Removed Control (0.9 Deg)                                                                            ,      0.95   ,NAF
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 0.8 deg)                                                        ,      0.95   ,NAH
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 0.8 deg)                                                       ,      0.95   ,NAK
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 0.8 deg)                                                   ,      0.95   ,NAQ
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 0.9 deg)                                                   ,      0.95   ,NAX
2011-03-08 ,2024-06-11 ,Correlation Coefficient (approx. elev. angle: 1.8 deg)                                                     ,      0.95   ,NBC
2011-03-08 ,2024-06-11 ,Power Removed Control (1.8 Deg)                                                                            ,      0.95   ,NBF
2011-03-08 ,2024-06-11 ,Hydrometeor Classification (approx. elev.: 1.8 deg)                                                        ,      0.95   ,NBH
2011-03-08 ,2024-06-11 ,Specific Differential Phase (approx. elev.: 1.8 deg)                                                       ,      0.95   ,NBK
1994-05-20 ,2024-06-11 ,Digital Base Reflectivity (approx. elev. angle: 1.8 deg)                                                   ,      0.95   ,NBQ
2011-03-08 ,2024-06-11 ,Differential Reflectivity (approx. elev. angle: 1.8 deg)                                                   ,      0.95   ,NBX
1994-05-20 ,2024-06-11 ,Composite Reflectivity (4x4 km. grid                                                                       ,      0.95   ,NCR
1994-05-20 ,2024-06-11 ,Composite Reflectivity (2x2 km. grid                                                                       ,      0.95   ,NCZ
1994-05-20 ,2024-06-11 ,Echo Tops                                                                                                  ,      0.95   ,NET
1994-06-17 ,2024-06-11 ,Hail Index                                                                                                 ,      0.95   ,NHI
1994-05-20 ,2024-06-11 ,High Layer Composite Reflectivity                                                                          ,      0.95   ,NHL
1994-05-20 ,2024-06-11 ,Low Layer Composite Reflectivity                                                                           ,      0.95   ,NLL
1994-06-17 ,2024-06-11 ,Digital Mesocyclone Detection Algorithm                                                                    ,      0.95   ,NMD
1994-06-17 ,2024-06-11 ,Mesocyclone                                                                                                ,      0.95   ,NME
1994-05-20 ,2024-06-11 ,Mid Layer Composite Reflectivity                                                                           ,      0.95   ,NML
1994-06-17 ,2024-06-11 ,Hybrid Scan Rain Rate Classification                                                                       ,      0.95   ,NRR
1994-05-20 ,2024-06-11 ,Base Spectrum Width (60 km. range)                                                                         ,      0.95   ,NSP
1994-06-17 ,2024-06-11 ,Storm Structure                                                                                            ,      0.95   ,NSS
1994-06-17 ,2024-06-11 ,Storm Tracking Information                                                                                 ,      0.95   ,NST
1994-05-20 ,2024-06-11 ,Base Spectrum Width (230 km. range)                                                                        ,      0.95   ,NSW
1994-06-17 ,2024-06-11 ,Storm Total Precipitation                                                                                  ,      0.95   ,NTP
1994-06-17 ,2024-06-11 ,Tornadic Vortex Signature                                                                                  ,      0.95   ,NTV
1994-05-20 ,2024-06-11 ,Vertical Integrated Liquid                                                                                 ,      0.95   ,NVL
1994-05-20 ,2024-06-11 ,Correlation Coefficient (256 Level / 300 KM) (-0.5 to -0.1 Deg)                                            ,      0.95   ,NXC
2011-03-08 ,2024-06-11 ,Power Removed Control (-0.5 to -0.1 Deg)                                                                   ,      0.95   ,NXF
1994-05-20 ,2024-06-11 ,Hydrometeor Classification (16 Level / 300 KM) (-0.5 to -0.1 Deg)                                          ,      0.95   ,NXH
1994-05-20 ,2024-06-11 ,Specific Differential Phase (256 Level / 300 KM) (-0.5 to-0.1 Deg)                                         ,      0.95   ,NXK
1994-05-20 ,2024-06-11 ,Melting Layer (300 KM) (-0.5 to -0.1 Deg)                                                                  ,      0.95   ,NXM
1994-05-20 ,2024-06-11 ,Short Range Base Reflectivity (256 Level / 230 KM) (-0.5 to -0.1 Deg)                                      ,      0.95   ,NXQ
1994-05-20 ,2024-06-11 ,Base Velocity (256 Level / 230 KM) (-0.5 to -0.1 Deg)                                                      ,      0.95   ,NXU
1994-05-20 ,2024-06-11 ,Differential Reflectivity (256 Level / 300 KM) (-0.5 to -0.1 Deg)                                          ,      0.95   ,NXX
1994-05-20 ,2024-06-11 ,Correlation Coefficient (256 Level / 300 KM) (0.0 to 0.2 Deg)                                              ,      0.95   ,NYC
2011-03-08 ,2024-06-11 ,Power Removed Control (0.0 to 0.2 Deg)                                                                     ,      0.95   ,NYF
1994-05-20 ,2024-06-11 ,Hydrometeor Classification (16 Level / 300 KM) (0.0 to 0.2 Deg)                                            ,      0.95   ,NYH
1994-05-20 ,2024-06-11 ,Specific Differential Phase (256 Level / 300 KM) (0.0 to 0.2 Deg)                                          ,      0.95   ,NYK
1994-05-20 ,2024-06-11 ,Melting Layer (300 KM) (0.0 to 0.2 Deg)                                                                    ,      0.95   ,NYM
1994-05-20 ,2024-06-11 ,Short Range Base Reflectivity (256 Level / 230 KM) (0.0 to 0.2 Deg)                                        ,      0.95   ,NYQ
1994-05-20 ,2024-06-11 ,Base Velocity (256 Level / 230 KM) (0.0 to 0.2 Deg)                                                        ,      0.95   ,NYU
1994-05-20 ,2024-06-11 ,Differential Reflectivity (256 Level / 300 KM) (0.0 to 0.2 Deg)                                            ,      0.95   ,NYX
1994-05-20 ,2024-06-11 ,Correlation Coefficient (256 Level / 300 KM) (0.3 to 0.4 Deg)                                              ,      0.95   ,NZC
2011-03-08 ,2024-06-11 ,Power Removed Control (0.3 to 0.4 Deg)                                                                     ,      0.95   ,NZF
1994-05-20 ,2024-06-11 ,Hydrometeor Classification (16 Level / 300 KM) (0.3 to 0.4 Deg)                                            ,      0.95   ,NZH
1994-05-20 ,2024-06-11 ,Specific Differential Phase (256 Level / 300 KM) (0.3 to 0.4 Deg)                                          ,      0.95   ,NZK
1994-05-20 ,2024-06-11 ,Melting Layer (300 KM) (0.3 to 0.4 Deg)                                                                    ,      0.95   ,NZM
1994-05-20 ,2024-06-11 ,Short Range Base Reflectivity (256 Level / 230 KM) (0.3 to 0.4 Deg)                                        ,      0.95   ,NZQ
1994-05-20 ,2024-06-11 ,Base Velocity (256 Level / 230 KM) (0.3 to 0.4 Deg)                                                        ,      0.95   ,NZU
1994-05-20 ,2024-06-11 ,Differential Reflectivity (256 Level / 300 KM) (0.3 to 0.4 Deg)                                            ,      0.95   ,NZX
2011-03-08 ,2024-06-11 ,One Hour Accumulation(One Hour Precipitation total (16 levels) with Dual Pol. algorithm)                   ,      0.95   ,OHA
1948-01-01 ,2024-06-11 ,Peak gust time                                                                                             ,      1      ,PGTM
1750-02-01 ,2024-06-12 ,Precipitation                                                                                              ,      1      ,PRCP
1965-01-01 ,2024-05-30 ,Daily percent of possible sunshine for the period                                                          ,      1      ,PSUN
2011-03-08 ,2024-06-11 ,Storm Total Accumulation(Storm Total Precipitation total (16 levels) with Dual Pol. algorithm)             ,      0.95   ,PTA
1996-01-01 ,2014-01-01 ,Precipitation                                                                                              ,      0.25   ,QGAG
1970-05-12 ,2014-01-01 ,Precipitation                                                                                              ,      0.25   ,QPCP
1994-05-20 ,2024-06-11 ,Radar Coded Message                                                                                        ,      0.95   ,RCM
1994-05-20 ,2024-06-11 ,WSR-88D Radar Status Log                                                                                   ,      0.95   ,RSL
1982-01-01 ,2009-08-31 ,Minimum soil temperature with unknown cover at 5 cm depth                                                  ,      1      ,SN01
1982-01-01 ,2012-10-31 ,Minimum soil temperature with unknown cover at 10 cm depth                                                 ,      1      ,SN02
1982-01-01 ,2010-01-10 ,Minimum soil temperature with unknown cover at 20 cm depth                                                 ,      1      ,SN03
1982-01-01 ,2012-02-29 ,Minimum soil temperature with grass cover at 5 cm depth                                                    ,      0.9677 ,SN11
1982-01-01 ,2012-09-30 ,Minimum soil temperature with grass cover at 10 cm depth                                                   ,      1      ,SN12
1982-01-01 ,2012-02-29 ,Minimum soil temperature with grass cover at 20 cm depth                                                   ,      1      ,SN13
2010-01-01 ,2011-01-31 ,Minimum soil temperature with grass cover at 50 cm depth                                                   ,      1      ,SN14
1983-07-01 ,2010-12-31 ,Minimum soil temperature with fallow cover at 5 cm depth                                                   ,      0.9176 ,SN21
1983-04-01 ,2010-12-31 ,Minimum soil temperature with fallow cover at 10 cm depth                                                  ,      1      ,SN22
1983-04-01 ,2010-12-31 ,Minimum soil temperature with fallow cover at 20 cm depth                                                  ,      0.8757 ,SN23
1982-01-01 ,2024-04-30 ,Minimum soil temperature with bare ground cover at 5 cm depth                                              ,      1      ,SN31
1982-01-01 ,2024-04-30 ,Minimum soil temperature with bare ground cover at 10 cm depth                                             ,      1      ,SN32
1982-01-01 ,2024-04-30 ,Minimum soil temperature with bare ground cover at 20 cm depth                                             ,      1      ,SN33
2005-01-01 ,2012-07-31 ,Minimum soil temperature with bare ground cover at 50 cm depth                                             ,      1      ,SN34
2005-01-01 ,2024-04-30 ,Minimum soil temperature with bare ground cover at 100 cm depth                                            ,      1      ,SN35
2006-03-01 ,2024-04-30 ,Minimum soil temperature with bare ground cover at 150 cm depth                                            ,      1      ,SN36
1982-01-01 ,2024-04-30 ,Minimum soil temperature with sod cover at 5 cm depth                                                      ,      1      ,SN51
1982-01-01 ,2024-04-30 ,Minimum soil temperature with sod cover at 10 cm depth                                                     ,      1      ,SN52
1982-01-01 ,2024-04-30 ,Minimum soil temperature with sod cover at 20 cm depth                                                     ,      1      ,SN53
2002-03-01 ,2012-06-30 ,Minimum soil temperature with sod cover at 50 cm depth                                                     ,      1      ,SN54
2002-03-01 ,2024-04-30 ,Minimum soil temperature with sod cover at 100 cm depth                                                    ,      1      ,SN55
2012-09-27 ,2024-04-30 ,Minimum soil temperature with sod cover at 150 cm depth                                                    ,      1      ,SN56
2015-03-01 ,2015-03-31 ,Minimum soil temperature with sod cover at 180 cm depth                                                    ,      1      ,SN57
1982-01-01 ,1993-01-31 ,Minimum soil temperature with straw multch cover at 5 cm depth                                             ,      0.9791 ,SN61
1982-06-01 ,1990-10-31 ,Minimum soil temperature with grass muck cover at 10 cm depth                                              ,      1      ,SN72
1982-06-01 ,1990-10-31 ,Minimum soil temperature with bare muck cover at 5 cm depth                                                ,      1      ,SN81
1982-06-01 ,1990-10-31 ,Minimum soil temperature with bare muck cover at 10 cm depth                                               ,      0.9997 ,SN82
1982-06-01 ,1990-10-31 ,Minimum soil temperature with bare muck cover at 20 cm depth                                               ,      0.9997 ,SN83
1840-05-01 ,2024-06-12 ,Snowfall                                                                                                   ,      1      ,SNOW
1857-01-18 ,2024-06-12 ,Snow depth                                                                                                 ,      1      ,SNWD
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 45F                                             ,      1      ,SON-CLDD-BASE45
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 50F                                             ,      1      ,SON-CLDD-BASE50
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 55F                                             ,      1      ,SON-CLDD-BASE55
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 57F                                             ,      1      ,SON-CLDD-BASE57
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 60F                                             ,      1      ,SON-CLDD-BASE60
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 70F                                             ,      1      ,SON-CLDD-BASE70
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 72F                                             ,      1      ,SON-CLDD-BASE72
2010-01-01 ,2010-01-01 ,Long-term averages of autumn cooling degree days with base 65F                                             ,      1      ,SON-CLDD-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of autumn diurnal temperature range                                                     ,      1      ,SON-DUTR-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 40F                                               ,      1      ,SON-GRDD-BASE40
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 45F                                               ,      1      ,SON-GRDD-BASE45
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 50F                                               ,      1      ,SON-GRDD-BASE50
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 55F                                               ,      1      ,SON-GRDD-BASE55
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 57F                                               ,      1      ,SON-GRDD-BASE57
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 60F                                               ,      1      ,SON-GRDD-BASE60
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 65F                                               ,      1      ,SON-GRDD-BASE65
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 70F                                               ,      1      ,SON-GRDD-BASE70
2010-01-01 ,2010-01-01 ,Long-term averages of fall growing degree days with base 72F                                               ,      1      ,SON-GRDD-BASE72
2010-01-01 ,2010-01-01 ,Long-term averages of summer growing degree days with truncated bases 48F and 86F                          ,      1      ,SON-GRDD-TB4886
2010-01-01 ,2010-01-01 ,Long-term averages of summer growing degree days with truncated bases 50F and 86F                          ,      1      ,SON-GRDD-TB5086
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 40F                                             ,      1      ,SON-HTDD-BASE40
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 45F                                             ,      1      ,SON-HTDD-BASE45
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 50F                                             ,      1      ,SON-HTDD-BASE50
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 55F                                             ,      1      ,SON-HTDD-BASE55
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 57F                                             ,      1      ,SON-HTDD-BASE57
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 60F                                             ,      1      ,SON-HTDD-BASE60
2010-01-01 ,2010-01-01 ,Long-term averages of autumn heating degree days with base 65F                                             ,      1      ,SON-HTDD-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with precipitation >= 0.01 inches           ,      1      ,SON-PRCP-AVGNDS-GE001HI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with precipitation >= 0.10 inches           ,      1      ,SON-PRCP-AVGNDS-GE010HI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with precipitation >= 0.50 inches           ,      1      ,SON-PRCP-AVGNDS-GE050HI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with precipitation >= 1.00 inches           ,      1      ,SON-PRCP-AVGNDS-GE100HI
2010-01-01 ,2010-01-01 ,Long-term averages of seasonal precipitation totals for September-November                                 ,      1      ,SON-PRCP-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snowfall >= 0.1 inches                 ,      1      ,SON-SNOW-AVGNDS-GE001TI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snowfall >= 1.0 inches                 ,      1      ,SON-SNOW-AVGNDS-GE010TI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snowfall >= 3.0 inches                 ,      1      ,SON-SNOW-AVGNDS-GE030TI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snowfall >= 5.0 inches                 ,      1      ,SON-SNOW-AVGNDS-GE050TI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snowfall >= 10.0 inches                ,      1      ,SON-SNOW-AVGNDS-GE100TI
2010-01-01 ,2010-01-01 ,Long-term averages of seasonal snowfall totals for September-November                                      ,      1      ,SON-SNOW-NORMAL
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snow depth >= 1 inch                   ,      1      ,SON-SNWD-AVGNDS-GE001WI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snow depth >= 3 inches                 ,      1      ,SON-SNWD-AVGNDS-GE003WI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snow depth >= 5 inches                 ,      1      ,SON-SNWD-AVGNDS-GE005WI
2010-01-01 ,2010-01-01 ,Long-term averages of number of days during September-November with snow depth >= 10 inches                ,      1      ,SON-SNWD-AVGNDS-GE010WI
2010-01-01 ,2010-01-01 ,Long-term averages of autumn average temperature                                                           ,      1      ,SON-TAVG-NORMAL
2010-01-01 ,2010-01-01 ,Long-term average number of days per autumn where tmax is greater than or equal to 40F                     ,      1      ,SON-TMAX-AVGNDS-GRTH040
